brand,model,car_name,price,year,hand_num,horse_power,4x4,fuel_type,engine_volume,valid_test,magnesium_wheels,distance_control,economical,adaptive_cruise_control,cruise_control,brand_normalized,brand_group,brand_raw,model_raw
isuzu,d-max,Isuzu 4X4 D-MAX,115000.0,2015,1,163.0,1,diesel,2.5,1,0,0,0,0,0,isuzu,Other,Isuzu,4X4 Dmax
skoda,scala,Skoda Scala,2000.0,2020,1,115.0,0,petrol,1.0,0,0,0,0,0,0,skoda,Budget,Skoda,Scala
tesla,model 3,Tesla Model 3,152990.0,2021,1,325.0,0,electric,,0,0,0,1,0,0,tesla,Luxury,Tesla,Model 3
subaru,crosstrek,Subaru XV,59500.0,2018,2,114.0,1,petrol,1.6,0,1,1,0,0,0,subaru,Other,Subaru,Xv
renault,zoe,Renault Zoe,60000.0,2018,2,92.0,0,electric,,0,0,0,0,0,0,renault,Budget,Renault,Zoe
honda,civic,Honda Civic (up to 2006),15000.0,2001,3,110.0,0,petrol,1.6,0,0,0,0,0,0,honda,Budget,Honda,Civic Up To 2006
hyundai,i10,Hyundai i10,71000.0,2022,1,84.0,0,petrol,1.2,0,0,0,0,0,0,hyundai,Budget,Hyundai,I10
suzuki,splash,Suzuki Splash,15000.0,2012,2,95.0,0,petrol,1.2,0,0,0,0,0,0,suzuki,Budget,Suzuki,Splash
opel,mocha,Opal Mocha,39500.0,2016,1,140.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other,Opel,Mocha
kia,ceed,Kia CEED / CEED,17000.0,2014,3,135.0,0,petrol,1.6,0,0,0,0,0,0,kia,Budget,Kia,Ceed
chevrolet,impala,Chevrolet Impala,46000.0,2015,3,305.0,0,electric,3.6,0,0,0,0,0,0,chevrolet,Budget,Chevrolet,Impala
volvo,xc60,Volvo XC60,6000.0,2018,2,407.0,1,hybrid,2.0,0,0,0,0,0,0,volvo,Other,Volvo,Xc60
seat,ibiza,seat Ibiza,17800.0,2012,2,85.0,0,petrol,1.4,0,0,0,0,0,0,seat,Budget,Seat,Ibiza
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,1150.0,2013,3,282.0,1,petrol,5.7,0,0,0,0,0,0,jeep,Other,Jeep,Grand Cherokee
hyundai,i20,Hyundai i20,30500.0,2015,2,100.0,0,petrol,1.4,0,0,0,0,0,0,hyundai,Budget,Hyundai,I20
cadillac,escalade,Cadillac Escalade,10000.0,2008,3,420.0,1,petrol,6.2,0,0,0,0,0,0,cadillac,Luxury,Cadillac,Escalade
audi,q7,Audi Q7,176000.0,2016,2,272.0,1,diesel,3.0,0,0,0,0,0,0,audi,Luxury,Audi,Q7
hyundai,i20,Hyundai i20,15000.0,2010,4,100.0,0,petrol,1.4,0,0,0,0,0,0,hyundai,Budget,Hyundai,I20
suzuki,vitara,Suzuki Vitra,58900.0,2018,2,120.0,0,petrol,1.6,0,1,1,0,0,0,suzuki,Budget,Suzuki,Vitra
kia,sportage,Kia Sportage,102800.0,2020,1,177.0,0,petrol,1.6,0,1,1,0,0,0,kia,Budget,Kia,Sportage
mazda,cx-5,Mazda CX-5,99900.0,2018,1,195.0,1,petrol,2.5,0,0,1,0,1,1,mazda,Other,Mazda,Cx5
mitsubishi,asx,Mitsubishi ASX,115000.0,2022,1,150.0,0,petrol,2.0,0,1,1,0,0,0,mitsubishi,Other,Mitsubishi,Asx
skoda,karoq,Skoda Karoq,95000.0,2020,2,150.0,0,petrol,1.5,0,0,1,0,1,1,skoda,Budget,Skoda,Karoq
xpeng,p7,XPENG P7,209900.0,2024,1,276.0,0,electric,,0,0,1,0,0,0,xpeng,Other,XPENG,P7
opel,insignia,Opel Insignia,20000.0,2013,2,220.0,0,petrol,2.0,1,0,0,0,0,0,opel,Other,Opel,Insignia
honda,cr-v,Honda CR-V,62000.0,2016,2,155.0,1,petrol,2.0,0,1,1,0,0,0,honda,Budget,Honda,Crv
hyundai,i30,Hyundai i30CW,14900.0,2011,4,126.0,0,petrol,1.6,1,0,0,0,0,0,hyundai,Budget,Hyundai,I30Cw
toyota,chr,Toyota C-HR,106500.0,2018,1,98.0,0,hybrid,1.8,0,1,1,0,0,0,toyota,Budget,Toyota,Chr
mercedes-benz,b-class,Mercedes B-Class,95000.0,2022,1,150.0,0,diesel,2.0,0,1,1,0,0,0,mercedes,Luxury,Mercedes,Bclass
hyundai,i10,Hyundai i10,61000.0,2020,2,87.0,0,petrol,1.2,0,1,1,0,0,0,hyundai,Budget,Hyundai,I10
skoda,kodiaq,Skoda Kodiaq,140000.0,2019,2,190.0,1,petrol,2.0,0,0,0,0,0,0,skoda,Budget,Skoda,Kodiaq
toyota,corolla,Toyota Corolla,68000.0,2017,2,132.0,0,petrol,1.6,0,0,0,0,0,0,toyota,Budget,Toyota,Corolla
nissan,navara,Nissan Navara 4x4,51000.0,2012,3,190.0,1,diesel,2.5,0,0,0,0,0,0,nissan,Budget,Nissan,Navara 4X4
suzuki,vitara,Suzuki Vitra,69000.0,2016,1,120.0,0,petrol,1.6,0,0,0,0,0,0,suzuki,Budget,Suzuki,Vitra
volvo,xc40,Volvo XC40,6000.0,2019,3,190.0,0,petrol,2.0,0,0,0,0,0,0,volvo,Other,Volvo,Xc40
nissan,x-trail,Nissan X-Trail,127000.0,2019,1,130.0,0,diesel,1.6,0,0,0,0,0,0,nissan,Budget,Nissan,Xtrail
hyundai,tucson,Hyundai Tucson,19000.0,2010,2,175.0,1,petrol,2.7,0,0,0,0,0,0,hyundai,Budget,Hyundai,Tucson
mazda,3,Mazda 3,38500.0,2014,5,120.0,0,petrol,1.5,0,0,0,0,0,0,mazda,Other,Mazda,3
suzuki,alto,Suzuki Alto,5600.0,2011,2,67.0,0,petrol,1.0,0,0,0,0,0,0,suzuki,Budget,Suzuki,Alto
toyota,rav4,Toyota RAV4 short,20000.0,2003,1,150.0,1,petrol,2.0,0,0,0,0,0,0,toyota,Budget,Toyota,Rav4 Short
mercedes-benz,c-class taxi,Mercedes C-Class Taxi,28000.0,2012,6,136.0,0,diesel,2.1,0,0,0,0,0,0,mercedes,Luxury,Mercedes,Cclass Taxi
mitsubishi,grandis,Mitsubishi Grandis,1000.0,2006,4,165.0,0,petrol,2.4,0,0,0,0,0,0,mitsubishi,Other,Mitsubishi,Grandis
toyota,corolla,Toyota Corolla,10000.0,2004,3,110.0,0,petrol,1.6,0,0,0,0,0,0,toyota,Budget,Toyota,Corolla
nissan,qashqai,Nissan Qashqai,2000.0,2014,3,140.0,0,petrol,2.0,0,0,0,0,0,0,nissan,Budget,Nissan,Qashqai
mazda,cx-5,Mazda CX-5,167000.0,2023,2,165.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,Cx5
skoda,octavia,Skoda Octavia,29999.0,2016,4,150.0,0,diesel,2.0,0,1,0,1,0,0,skoda,Budget,Skoda,Octavia
toyota,sienna,Toyota Sienna,85000.0,2013,2,266.0,0,petrol,3.5,1,0,0,0,0,0,toyota,Budget,Toyota,Sienna
subaru,crosstrek,Subaru XV,41900.0,2016,2,114.0,1,petrol,1.6,0,1,0,1,0,0,subaru,Other,Subaru,Xv
renault,megane,Renault Megane Grand Coupe,67900.0,2019,1,116.0,0,diesel,1.5,0,0,1,0,1,1,renault,Budget,Renault,Megane
mazda,cx-5,Mazda CX-5,74990.0,2017,2,165.0,0,petrol,2.0,0,1,0,1,0,0,mazda,Other,Mazda,Cx5
skoda,superb,Skoda Superb (until 2019),79900.0,2019,2,150.0,0,petrol,1.5,0,0,1,0,1,1,skoda,Budget,Skoda,Superb Until 2019
renault,captur,Renault Capture,29900.0,2014,1,120.0,0,petrol,1.2,0,1,0,1,0,0,renault,Budget,Renault,Capture
volkswagen,golf,Volkswagen Golf,12000.0,2008,4,102.0,0,petrol,1.6,0,0,0,0,0,0,volkswagen,Other,Volkswagen,Golf
skoda,kodiaq,Skoda Kodiaq,138000.0,2020,1,150.0,0,diesel,2.0,0,0,0,0,0,0,skoda,Budget,Skoda,Kodiaq
kia,sportage,Kia Sportage,54500.0,2016,2,133.0,0,petrol,1.6,0,0,0,0,0,0,kia,Budget,Kia,Sportage
nissan,x-trail,Nissan X-Trail,105000.0,2020,2,150.0,0,diesel,1.7,0,0,0,0,0,0,nissan,Budget,Nissan,Xtrail
citroen,c4 picasso,Citroen C4 Picasso,3200.0,2014,3,165.0,0,petrol,1.6,0,0,0,0,0,0,citroen,Other,Citroen,C4 Picasso
volvo,v40,Volvo V40,82000.0,2019,2,152.0,0,petrol,1.5,0,0,0,0,0,0,volvo,Other,Volvo,V40
volkswagen,golf,Volkswagen Golf,15000.0,2012,3,105.0,0,petrol,1.2,0,0,0,0,0,0,volkswagen,Other,Volkswagen,Golf
volvo,s40,Volvo S40,25000.0,2011,3,145.0,0,petrol,2.0,0,0,0,0,0,0,volvo,Other,Volvo,S40
honda,jazz,Honda Jazz,5500.0,2005,2,83.0,0,petrol,1.3,0,0,0,0,0,0,honda,Budget,Honda,Jazz
hyundai,i30,Hyundai i30,34000.0,2014,3,135.0,0,petrol,1.6,1,1,0,0,0,0,hyundai,Budget,Hyundai,I30
peugeot,boxer,Peugeot Boxer,5100.0,2018,2,130.0,0,diesel,2.0,1,0,1,0,0,0,peugeot,Other,Peugeot,Boxer
hyundai,i20,Hyundai i20,29000.0,2014,3,100.0,0,petrol,1.4,1,0,0,0,0,0,hyundai,Budget,Hyundai,I20
skoda,karoq,Skoda Karoq,93000.0,2020,2,150.0,0,petrol,1.5,0,0,1,0,1,1,skoda,Budget,Skoda,Karoq
hyundai,tucson,Hyundai Tucson,4100.0,2016,5,155.0,0,petrol,2.0,1,1,0,0,0,0,hyundai,Budget,Hyundai,Tucson
mitsubishi,outlander,Mitsubishi Outlander,95000.0,2017,2,150.0,1,petrol,2.0,0,0,1,0,1,1,mitsubishi,Other,Mitsubishi,Outlander
toyota,prius,Toyota Prius,39900.0,2010,3,99.0,0,hybrid,1.8,0,1,0,0,0,0,toyota,Budget,Toyota,Prius
renault,grand scenic,Renault Grand Scenic,59900.0,2020,1,140.0,0,petrol,1.3,0,1,1,0,0,0,renault,Budget,Renault,Grand Scenic
skoda,kodiaq,Skoda Kodiaq,109000.0,2017,2,150.0,0,petrol,1.4,1,0,0,0,0,0,skoda,Budget,Skoda,Kodiaq
mazda,cx-5,Mazda CX-5,85000.0,2018,2,165.0,0,petrol,2.0,0,1,1,0,0,0,mazda,Other,Mazda,Cx5
skoda,fabia,Skoda Fabia,55000.0,2016,3,110.0,0,petrol,1.2,1,0,0,0,0,0,skoda,Budget,Skoda,Fabia
hyundai,ioniq,Hyundai Ioniq,4000.0,2019,2,141.0,0,hybrid,1.6,0,1,1,0,0,0,hyundai,Budget,Hyundai,Ioniq
hyundai,elantra 2016 onwards,Hyundai Elantra (2016 onwards),39000.0,2016,2,127.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget,Hyundai,Elantra 2016 Onwards
fiat,500,Fiat 500,16900.0,2013,3,69.0,0,petrol,1.2,0,0,0,0,0,0,fiat,Budget,Fiat,500
kia,niro hybrid,Kia Niro Hybrid,75000.0,2018,2,141.0,0,hybrid,1.6,0,0,0,0,0,0,kia,Budget,Kia,Niro Hybrid
volkswagen,crafter,Volkswagen Crafter,122800.0,2020,1,177.0,0,diesel,2.0,0,0,0,0,0,0,volkswagen,Other,Volkswagen,Crafter
peugeot,boxer,Peugeot Boxer,39000.0,2013,1,130.0,0,diesel,2.2,0,0,0,0,0,0,peugeot,Other,Peugeot,Boxer
nissan,qashqai,Nissan Qashqai,89000.0,2019,2,159.0,0,petrol,1.3,0,0,0,0,0,0,nissan,Budget,Nissan,Qashqai
kia,rio,Kia Rio,25000.0,2012,3,109.0,0,petrol,1.4,0,0,0,0,0,0,kia,Budget,Kia,Rio
chevrolet,cruze,Chevrolet Cruze,10000.0,2014,3,141.0,0,electric,1.8,0,0,0,0,0,0,chevrolet,Budget,Chevrolet,Cruze
honda,civic,Honda Civic (up to 2006),3000.0,2006,4,110.0,0,petrol,1.6,0,0,0,0,0,0,honda,Budget,Honda,Civic Up To 2006
peugeot,308,Peugeot 308,17000.0,2016,4,130.0,0,petrol,1.2,0,0,0,0,0,0,peugeot,Other,Peugeot,308
peugeot,308,Peugeot 308,13000.0,2016,2,130.0,0,petrol,1.2,0,0,0,0,0,0,peugeot,Other,Peugeot,308
skywell,et5,Skywall ET5,175000.0,2022,1,204.0,0,electric,,0,0,0,0,0,0,skywell,Other,Skywell,Et5
hyundai,i35,Hyundai i35,29000.0,2012,2,132.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget,Hyundai,I35
volkswagen,polo,Volkswagen - Polo,18000.0,2010,7,105.0,0,petrol,1.2,0,0,0,0,0,0,volkswagen,Other,Volkswagen, Polo
kia,picanto,Kia Picanto,26000.0,2012,2,85.0,0,petrol,1.2,0,0,0,0,0,0,kia,Budget,Kia,Picanto
skoda,rapid,Skoda Rapid,43900.0,2017,1,125.0,0,petrol,1.4,0,1,0,1,0,0,skoda,Budget,Skoda,Rapid
toyota,corolla,Toyota Corolla Hybrid,85000.0,2021,1,98.0,0,hybrid,1.8,0,0,0,1,0,0,toyota,Budget,Toyota,Corolla
hyundai,i20,Hyundai i20,57000.0,2019,2,100.0,0,petrol,1.0,0,1,1,0,0,0,hyundai,Budget,Hyundai,I20
kia,stonic,Kia Stonic,4000.0,2019,2,120.0,0,petrol,1.0,0,1,1,0,0,0,kia,Budget,Kia,Stonic
mazda,3,Mazda 3,4999.0,2020,2,165.0,0,petrol,2.0,0,0,1,0,1,1,mazda,Other,Mazda,3
toyota,corolla,Toyota Corolla Hybrid,81500.0,2019,1,98.0,0,hybrid,1.8,0,0,0,0,1,1,toyota,Budget,Toyota,Corolla
nissan,x-trail,Nissan X-Trail,75000.0,2019,1,130.0,0,diesel,1.6,0,1,1,0,0,0,nissan,Budget,Nissan,Xtrail
kia,ceed,Kia CEED / CEED,39900.0,2019,1,140.0,0,petrol,1.4,0,0,1,1,0,0,kia,Budget,Kia,Ceed
opel,adam,Opal Adam,27000.0,2017,2,87.0,0,petrol,1.4,0,1,1,0,0,0,opel,Other,Opel,Adam
hyundai,i20,Hyundai i20,76000.0,2021,1,100.0,0,petrol,1.0,1,0,1,0,0,0,hyundai,Budget,Hyundai,I20
mitsubishi,outlander,Mitsubishi Outlander,69770.0,2016,1,150.0,0,petrol,2.0,1,1,0,0,0,0,mitsubishi,Other,Mitsubishi,Outlander
jeep,wrangler,Jeep / Jeep Wrangler short,169900.0,2018,2,280.0,1,petrol,3.6,1,1,0,0,0,0,jeep,Other,Jeep,Wrangler
toyota,corolla,Toyota Corolla,101000.0,2019,1,98.0,0,petrol,1.8,0,0,0,0,0,0,toyota,Budget,Toyota,Corolla
subaru,b4,Subaru B4,2000.0,2010,4,150.0,1,petrol,2.0,0,0,0,0,0,0,subaru,Other,Subaru,B4
nissan,x-trail,Nissan X-Trail,90000.0,2017,3,130.0,0,diesel,1.6,0,0,0,0,0,0,nissan,Budget,Nissan,Xtrail
opel,corsa,Opel Corsa,18500.0,2015,2,90.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other,Opel,Corsa
fiat,ducato,Fiat Ducato short/medium,39500.0,2014,2,130.0,0,diesel,2.3,0,0,0,0,0,0,fiat,Budget,Fiat,Ducato
hyundai,tucson,Hyundai Tucson,13000.0,2006,4,175.0,1,petrol,2.7,0,0,0,0,0,0,hyundai,Budget,Hyundai,Tucson
mazda,6,Mazda 6,12000.0,2009,1,147.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,6
nissan,qashqai,Nissan Qashqai,54000.0,2014,2,115.0,0,petrol,1.2,0,0,0,0,0,0,nissan,Budget,Nissan,Qashqai
toyota,hilux vigo 4x4,Toyota Hilux Vigo 4X4,1000.0,2011,3,144.0,1,diesel,2.5,0,0,0,0,0,0,toyota,Budget,Toyota,Hilux Vigo 4X4
nissan,sentra,Nissan Sentra,39000.0,2016,3,130.0,0,petrol,1.8,0,0,0,0,0,0,nissan,Budget,Nissan,Sentra
mercedes-benz,glb,Mercedes GLB,195000.0,2021,4,163.0,0,petrol,1.3,0,0,0,0,0,0,mercedes,Luxury,Mercedes,Glb
chevrolet,silverado 3500,Chevrolet Silverado 3500,69900.0,2015,2,445.0,1,diesel,6.6,0,0,0,0,0,0,chevrolet,Budget,Chevrolet,Silverado 3500
renault,captur,Renault Capture,103000.0,2022,1,140.0,0,petrol,1.3,0,0,0,0,0,0,renault,Budget,Renault,Capture
mazda,5,Mazda 5,24000.0,2011,5,145.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,5
renault,kedgar,Renault Kedgar,77000.0,2019,1,130.0,0,petrol,1.2,0,0,0,0,0,0,renault,Budget,Renault,Kedgar
nissan,juke,Nissan Juke / Juke,37900.0,2015,1,117.0,0,petrol,1.6,1,1,0,0,0,0,nissan,Budget,Nissan,Juke
nissan,qashqai,Nissan Qashqai,54000.0,2014,0,130.0,0,diesel,1.6,0,1,1,0,0,0,nissan,Budget,Nissan,Qashqai
cadillac,xt4,Cadillac XT4,169900.0,2020,1,,0,petrol,2.0,0,0,1,0,1,1,cadillac,Luxury,Cadillac,Xt4
chevrolet,traverse,Chevrolet Traverse,138000.0,2020,1,310.0,0,electric,3.6,0,1,1,0,0,0,chevrolet,Budget,Chevrolet,Traverse
cadillac,xt5,Cadillac XT5,1111.0,2017,2,310.0,0,petrol,3.6,0,1,1,0,0,0,cadillac,Luxury,Cadillac,Xt5
skoda,superb,Skoda Superb (until 2019),8000.0,2018,2,180.0,0,petrol,1.8,0,1,1,0,0,0,skoda,Budget,Skoda,Superb Until 2019
kia,sportage,Kia Sportage,6000.0,2021,1,136.0,0,diesel,1.6,0,0,1,0,0,0,kia,Budget,Kia,Sportage
peugeot,3008,Peugeot 3008,69000.0,2018,2,130.0,0,diesel,1.5,0,1,1,0,0,0,peugeot,Other,Peugeot,3008
toyota,corolla,Toyota Corolla TS Station,87000.0,2020,1,98.0,0,hybrid,1.8,0,1,0,0,0,0,toyota,Budget,Toyota,Corolla
toyota,corolla,Toyota Corolla Hybrid,105000.0,2021,1,98.0,0,hybrid,1.8,0,1,0,0,0,0,toyota,Budget,Toyota,Corolla
kia,sportage,Kia Sportage,86000.0,2019,2,136.0,0,diesel,1.6,0,0,0,0,0,0,kia,Budget,Kia,Sportage
hyundai,i30,Hyundai i30CW,21500.0,2011,3,126.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget,Hyundai,I30Cw
skoda,superb,Skoda Superb (until 2019),5000.0,2014,3,170.0,0,diesel,2.0,0,0,0,0,0,0,skoda,Budget,Skoda,Superb Until 2019
nissan,qashqai,Nissan Qashqai,20000.0,2019,1,159.0,0,petrol,1.3,0,0,0,0,0,0,nissan,Budget,Nissan,Qashqai
chevrolet,equinox,Chevrolet Equinox,76000.0,2018,2,170.0,0,electric,1.5,0,0,0,0,0,0,chevrolet,Budget,Chevrolet,Equinox
alfa romeo,romeo,Alfa Romeo Giulietta,2000.0,2012,3,170.0,0,petrol,1.4,0,0,0,0,0,0,alfa romeo,Other,Alfa Romeo,Romeo
subaru,forester,Subaru Forester,75000.0,2016,2,150.0,1,petrol,2.0,0,0,0,0,0,0,subaru,Other,Subaru,Forester
lexus,is250,Lexus IS250,61900.0,2012,3,208.0,0,petrol,2.5,0,0,0,0,0,0,lexus,Luxury,Lexus,Is250
mitsubishi,outlander,Mitsubishi Outlander,73000.0,2015,1,150.0,0,petrol,2.0,0,0,0,0,0,0,mitsubishi,Other,Mitsubishi,Outlander
volvo,xc90,Volvo XC90,19500.0,2005,2,272.0,1,petrol,2.9,0,0,0,0,0,0,volvo,Other,Volvo,Xc90
skoda,octavia,Skoda Octavia,63000.0,2017,2,115.0,0,petrol,1.0,0,0,0,0,0,0,skoda,Budget,Skoda,Octavia
peugeot,3008,Peugeot 3008,100000.0,2020,1,130.0,0,petrol,1.2,0,0,0,0,0,0,peugeot,Other,Peugeot,3008
mazda,3,Mazda 3,163000.0,2023,1,165.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,3
subaru,forester,Subaru Forester,74000.0,2015,2,150.0,1,petrol,2.0,0,0,0,0,0,0,subaru,Other,Subaru,Forester
seat,ibiza,seat Ibiza,90000.0,2020,2,115.0,0,petrol,1.0,0,0,0,0,0,0,seat,Budget,Seat,Ibiza
toyota,chr,Toyota C-HR,139900.0,2022,1,98.0,0,hybrid,1.8,0,0,1,0,1,1,toyota,Budget,Toyota,Chr
chevrolet,trax,Chevrolet Trax,45900.0,2016,1,140.0,0,electric,1.4,0,1,1,0,0,0,chevrolet,Budget,Chevrolet,Trax
nissan,micra,Nissan Micra,39900.0,2018,3,80.0,0,petrol,1.2,1,0,0,0,0,0,nissan,Budget,Nissan,Micra
chevrolet,sonic,Chevrolet Sonic,4900.0,2013,2,116.0,0,electric,1.6,0,1,1,0,0,0,chevrolet,Budget,Chevrolet,Sonic
seat,leon,Seat Leon,144900.0,2021,1,204.0,0,hybrid,1.4,0,1,0,0,0,0,seat,Budget,Seat,Leon
subaru,forester,Subaru Forester,125000.0,2019,2,182.0,1,petrol,2.5,0,0,1,0,1,1,subaru,Other,Subaru,Forester
fiat,fullback,Fiat Fullback,5900.0,2017,1,180.0,1,diesel,2.4,0,1,1,0,0,0,fiat,Budget,Fiat,Fullback
citroen,c3 aircross,Citroen C3 Aircross,76000.0,2021,1,130.0,0,petrol,1.2,0,1,1,0,0,0,citroen,Other,Citroen,C3 Aircross
mercedes-benz,c,Mercedes C-Class,39000.0,2009,5,184.0,0,petrol,1.8,1,1,0,0,0,0,mercedes,Luxury,Mercedes,C
hyundai,elantra hybrid 2021 onwards,Hyundai Elantra Hybrid (2021 onwards),143475.0,2023,1,139.0,0,petrol,1.6,0,0,0,0,0,0,hyundai,Budget,Hyundai,Elantra Hybrid 2021 Onwards
skywell,et5,Skywall ET5,146900.0,2022,1,204.0,0,electric,,0,0,0,0,0,0,skywell,Other,Skywell,Et5
skoda,octavia,Skoda Octavia Spice,73000.0,2019,2,115.0,0,petrol,1.0,0,0,0,0,0,0,skoda,Budget,Skoda,Octavia
volkswagen,tiguan,Volkswagen Tiguan,155000.0,2021,1,150.0,0,petrol,1.5,0,0,0,0,0,0,volkswagen,Other,Volkswagen,Tiguan
seat,ibiza,seat Ibiza,17000.0,2011,3,85.0,0,petrol,1.4,0,0,0,0,0,0,seat,Budget,Seat,Ibiza
volvo,s60,Volvo S60,46000.0,2016,4,190.0,0,petrol,2.0,0,0,0,0,0,0,volvo,Other,Volvo,S60
opel,astra,Opel Astra,17500.0,2017,3,136.0,0,diesel,1.6,0,0,0,0,0,0,opel,Other,Opel,Astra
toyota,yaris,Toyota Yaris,27900.0,2012,3,99.0,0,petrol,1.3,0,0,0,0,0,0,toyota,Budget,Toyota,Yaris
subaru,b4,Subaru B4,25000.0,2010,2,167.0,1,petrol,2.5,0,0,0,0,0,0,subaru,Other,Subaru,B4
mazda,cx-5,Mazda CX-5,130000.0,2019,2,165.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,Cx5
hyundai,tucson,Hyundai Tucson,86000.0,2017,2,155.0,0,petrol,2.0,0,0,0,0,0,0,hyundai,Budget,Hyundai,Tucson
mazda,cx-5,Mazda CX-5,158000.0,2022,1,165.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,Cx5
opel,zafira,Opal Zafira,16200.0,2013,3,140.0,0,petrol,1.4,0,0,0,0,0,0,opel,Other,Opel,Zafira
mercedes-benz,e-class taxi,Mercedes E-Class Taxi,85000.0,2015,1,231.0,0,diesel,3.0,1,1,0,0,0,0,mercedes,Luxury,Mercedes,Eclass Taxi
hyundai,santa fe,Hyundai Santa Fe,37000.0,2011,2,197.0,1,diesel,2.2,1,1,0,0,0,0,hyundai,Budget,Hyundai,Santa Fe
renault,megane,Renault Megane Grand Coupe,74900.0,2020,2,116.0,0,diesel,1.5,0,0,1,0,1,1,renault,Budget,Renault,Megane
tesla,model 3,Tesla Model 3,210000.0,2021,1,513.0,1,electric,,0,0,0,0,1,1,tesla,Luxury,Tesla,Model 3
nissan,qashqai,Nissan Qashqai,61900.0,2018,1,115.0,0,petrol,1.2,0,1,1,0,0,0,nissan,Budget,Nissan,Qashqai
skoda,superb,Skoda Superb (2019 onwards),99900.0,2020,1,150.0,0,petrol,1.5,0,0,1,0,1,1,skoda,Budget,Skoda,Superb 2019 Onwards
chevrolet,captiva,Chevrolet Captiva,19900.0,2010,3,150.0,1,diesel,2.0,1,1,0,0,0,0,chevrolet,Budget,Chevrolet,Captiva
toyota,corolla,Toyota Corolla Hybrid,109000.0,2019,2,98.0,0,hybrid,1.8,0,0,1,0,0,0,toyota,Budget,Toyota,Corolla
mercedes-benz,c-class taxi,Mercedes C-Class Taxi,8000.0,2019,1,160.0,0,diesel,1.6,0,1,1,0,0,0,mercedes,Luxury,Mercedes,Cclass Taxi
toyota,corolla,Toyota Corolla Hybrid,89900.0,2019,2,98.0,0,hybrid,1.8,0,1,0,0,0,0,toyota,Budget,Toyota,Corolla
bmw,x5,BMW X5,59999.0,2011,5,245.0,1,diesel,3.0,0,1,0,0,1,1,bmw,Luxury,BMW,X5
geely,geometry c,Geely - Geely Geometry C,129000.0,2022,0,204.0,0,electric,,0,1,1,0,0,0,geely,Other,Geely, Geometry C
skoda,octavia,Skoda Octavia,92000.0,2021,1,110.0,0,petrol,1.0,1,0,0,0,0,0,skoda,Budget,Skoda,Octavia
subaru,forester,Subaru Forester,61000.0,2013,4,150.0,1,petrol,2.0,0,0,0,0,0,0,subaru,Other,Subaru,Forester
jeep,grand cherokee,Jeep / Jeep Grand Cherokee,35000.0,2008,3,209.0,1,petrol,3.7,0,0,0,0,0,0,jeep,Other,Jeep,Grand Cherokee
mercedes-benz,glk,Mercedes GLK Class,3000.0,2013,5,170.0,1,diesel,2.1,0,0,0,0,0,0,mercedes,Luxury,Mercedes,Glk Class
kia,ceed,Kia CEED / CEED,47900.0,2019,1,140.0,0,petrol,1.4,0,0,0,0,0,0,kia,Budget,Kia,Ceed
mercedes-benz,cla,Mercedes CLA,12999.0,2016,2,122.0,0,petrol,1.6,0,0,0,0,0,0,mercedes,Luxury,Mercedes,Cla
nissan,micra,Nissan Micra,9375.0,2008,3,90.0,0,petrol,1.4,0,0,0,0,0,0,nissan,Budget,Nissan,Micra
ford,explorer,Ford Explorer,74000.0,2014,3,290.0,1,petrol,3.5,0,0,0,0,0,0,ford,Other,Ford,Explorer
renault,megane 2nd generation 20042010,Renault Megane 2nd generation (2004-2010),7300.0,2008,2,110.0,0,petrol,1.6,0,0,0,0,0,0,renault,Budget,Renault,Megane 2Nd Generation 20042010
skoda,superb,Skoda Superb (2019 onwards),225000.0,2023,1,156.0,0,hybrid,1.4,0,0,0,0,0,0,skoda,Budget,Skoda,Superb 2019 Onwards
mazda,5,Mazda 5,25000.0,2014,2,145.0,0,petrol,2.0,0,0,0,0,0,0,mazda,Other,Mazda,5
skoda,superb,Skoda Superb (until 2019),80000.0,2017,2,150.0,0,petrol,1.4,0,0,0,0,0,0,skoda,Budget,Skoda,Superb Until 2019
hyundai,i10,Hyundai i10,38000.0,2015,2,87.0,0,petrol,1.2,0,0,0,0,0,0,hyundai,Budget,Hyundai,I10
lexus,rx350,Lexus RX350,25000.0,2007,4,276.0,1,petrol,3.5,0,0,0,0,0,0,lexus,Luxury,Lexus,Rx350
mitsubishi,asx,Mitsubishi ASX,78000.0,2018,1,150.0,0,petrol,2.0,0,0,0,0,0,0,mitsubishi,Other,Mitsubishi,Asx
toyota,corolla,Toyota Corolla Hybrid,99000.0,2021,1,98.0,0,petrol,1.8,0,0,1,0,1,1,toyota,Budget,Toyota,Corolla
